기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,연령대_10_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,연령대_50_직장_인구_수,연령대_60_이상_직장_인구_수,남성연령대_10_직장_인구_수,남성연령대_20_직장_인구_수,남성연령대_30_직장_인구_수,남성연령대_40_직장_인구_수,남성연령대_50_직장_인구_수,남성연령대_60_이상_직장_인구_수,여성연령대_10_직장_인구_수,여성연령대_20_직장_인구_수,여성연령대_30_직장_인구_수,여성연령대_40_직장_인구_수,여성연령대_50_직장_인구_수,여성연령대_60_이상_직장_인구_수
20191,A,골목상권,3110980,개포지구대옆,613,361,252,2,95,147,160,125,84,0,31,78,104,82,66,2,64,69,56,43,18
20191,A,골목상권,3110950,논현역 7번,344,203,141,0,76,128,85,36,19,0,26,78,60,23,16,0,50,50,25,13,3
20191,D,발달상권,3120200,학동사거리,15890,7170,8720,119,5867,5566,2635,1043,660,53,1865,2671,1460,660,461,66,4002,2895,1175,383,199
20191,D,발달상권,3120223,휘문고교사거리,7590,4521,3069,27,1449,2885,1838,811,580,13,562,1769,1274,532,371,14,887,1116,564,279,209
20191,D,발달상권,3120210,선릉역,59677,30858,28819,276,16803,16797,12596,8884,4321,122,6802,9517,7145,4609,2663,154,10001,7280,5451,4275,1658
20191,D,발달상권,3120201,도곡1동,7227,4151,3076,32,1363,2255,1897,1028,652,9,527,1220,1273,655,467,23,836,1035,624,373,185
20191,A,골목상권,3110978,도곡2동주민센터(대치중학교),348,208,140,1,32,63,85,128,39,1,16,43,53,68,27,0,16,20,32,60,12
20191,A,골목상권,3110991,삼성중앙역 5번,994,595,399,1,167,443,223,114,46,0,47,277,153,85,33,1,120,166,70,29,13
20191,D,발달상권,3120218,코엑스,13249,7986,5263,26,3106,4492,3710,1554,361,12,1145,2411,2837,1323,258,14,1961,2081,873,231,103
20191,A,골목상권,3110995,봉은사역 4번,3236,1812,1424,11,367,737,793,911,417,6,152,434,480,473,267,5,215,303,313,438,150
20191,A,골목상권,3110988,청담역 3번,347,154,193,4,82,121,64,42,34,1,29,59,32,20,13,3,53,62,32,22,21
20191,A,골목상권,3111002,한국교통안전공단 강남자동차검사소,565,308,257,0,31,133,169,136,96,0,15,75,89,69,60,0,16,58,80,67,36
20191,A,골목상권,3110965,언주역 6번,495,265,230,0,109,152,103,81,50,0,39,90,64,40,32,0,70,62,39,41,18
20191,A,골목상권,3110979,청담초등학교,340,126,214,4,138,91,47,41,19,0,26,43,24,17,16,4,112,48,23,24,3
20191,D,발달상권,3120231,가락시장,10417,7249,3168,11,648,1887,2835,3097,1939,6,450,1505,2062,1911,1315,5,198,382,773,1186,624
20191,D,발달상권,3120237,경찰병원역,10121,5266,4855,24,1805,2403,2264,2315,1310,7,736,1445,1364,1066,648,17,1069,958,900,1249,662
20191,A,골목상권,3111044,남천초등학교,628,276,352,2,56,143,182,175,70,0,22,73,76,73,32,2,34,70,106,102,38
20191,R,전통시장,3130316,마천시장,55,30,25,1,6,10,19,16,3,1,2,9,9,6,3,0,4,1,10,10,0
20191,D,발달상권,3120236,장지역(가든파이브),9440,6360,3080,52,1390,2532,2492,1755,1219,29,729,1710,1719,1194,979,23,661,822,773,561,240
20191,A,골목상권,3111020,방이동고분군(방산고등학교),587,407,180,0,39,81,122,129,216,0,27,51,87,81,161,0,12,30,35,48,55
20191,D,발달상권,3120238,방이역,807,382,425,1,113,189,213,155,136,1,36,81,81,79,104,0,77,108,132,76,32
20191,D,발달상권,3120233,몽촌토성역,4715,3099,1616,11,895,1602,1093,645,469,5,435,1072,814,435,338,6,460,530,279,210,131
20191,A,골목상권,3111007,석촌고분역 4번,825,403,422,2,105,201,206,221,90,0,33,110,127,89,44,2,72,91,79,132,46
20191,A,골목상권,3111008,석촌고분역 3번,696,366,330,2,62,129,180,193,130,2,32,75,108,83,66,0,30,54,72,110,64
20191,D,발달상권,3120228,석촌역(석촌호수),4543,2553,1990,16,756,1107,970,873,821,4,327,669,559,438,556,12,429,438,411,435,265
20191,A,골목상권,3111010,석촌역 7번,2008,848,1160,20,525,409,429,410,215,4,133,185,210,169,147,16,392,224,219,241,68
20191,A,골목상권,3111015,석촌역 3번,1373,747,626,5,164,294,307,294,309,3,73,171,188,140,172,2,91,123,119,154,137
20191,A,골목상권,3111034,오동나무공원(송파레미니스1단지),1723,1133,590,5,220,351,444,490,213,0,103,228,322,332,148,5,117,123,122,158,65
20191,A,골목상권,3111088,고덕동성당,276,109,167,1,32,38,42,65,98,0,14,24,12,27,32,1,18,14,30,38,66
20191,A,골목상권,3111068,강동성심병원,1208,364,844,0,484,358,216,109,41,0,107,115,75,40,27,0,377,243,141,69,14
20191,R,전통시장,3130320,암사종합시장,572,229,343,1,49,74,147,180,121,1,31,46,53,43,55,0,18,28,94,137,66
20191,D,발달상권,3120244,암사역,1093,460,633,2,161,212,242,242,234,0,46,90,111,85,128,2,115,122,131,157,106
20191,A,골목상권,3111075,굽은다리역 2번,434,222,212,6,60,110,117,92,49,5,38,69,59,29,22,1,22,41,58,63,27
20191,A,골목상권,3111049,천호지구대(천호동자전거거리),751,509,242,0,52,118,135,153,293,0,33,76,83,104,213,0,19,42,52,49,80
20191,A,골목상권,3111057,천호공원(해공체육문화센터),431,169,262,2,65,82,119,109,54,0,11,28,46,53,31,2,54,54,73,56,23
20191,A,골목상권,3111060,암사역 2번(서울강동초등학교),1175,605,570,2,166,290,321,265,131,2,67,141,181,131,83,0,99,149,140,134,48
20191,D,발달상권,3120003,광화문역,82918,47360,35558,1365,17500,23309,21633,13439,5672,604,7230,12612,14361,9245,3308,761,10270,10697,7272,4194,2364
20191,R,전통시장,3130020,동묘시장(동묘벼룩시장),184,102,82,1,31,35,46,41,30,0,15,16,27,27,17,1,16,19,19,14,13
20191,R,전통시장,3130021,신설종합시장,156,116,40,0,9,35,45,45,22,0,7,28,34,32,15,0,2,7,11,13,7
20191,A,골목상권,3110037,신설동역 12번,228,101,127,2,30,44,60,52,40,0,7,24,33,23,14,2,23,20,27,29,26
20191,A,골목상권,3110028,이화달팽이길,986,405,581,8,241,305,203,165,64,6,80,115,94,78,32,2,161,190,109,87,32
20191,D,발달상권,3120006,종각역,37433,23505,13928,104,6178,12593,10567,6573,1418,34,2536,7135,7513,5411,876,70,3642,5458,3054,1162,542
20191,A,골목상권,3110019,창덕궁,678,389,289,0,129,183,212,112,42,0,38,107,138,73,33,0,91,76,74,39,9
20191,D,발달상권,3120014,종로5가역,6357,3671,2686,364,1168,1563,1769,1011,482,102,443,932,1221,649,324,262,725,631,548,362,158
20191,R,전통시장,3130013,동대문상가A동,28,19,9,0,1,6,11,6,4,0,1,4,8,3,3,0,0,2,3,3,1
20191,R,전통시장,3130019,동대문상가D동,47,32,15,0,2,18,10,5,12,0,2,9,7,4,10,0,0,9,3,1,2
20191,A,골목상권,3110022,경신고등학교,250,121,129,0,39,61,75,42,33,0,14,31,32,22,22,0,25,30,43,20,11
20191,D,발달상권,3120032,충무로역,14888,7345,7543,60,2454,3332,4065,3471,1506,22,956,1798,2117,1503,949,38,1498,1534,1948,1968,557
20191,R,전통시장,3130036,중부시장(신중부시장),1779,1147,632,9,193,366,477,445,289,2,93,255,327,266,204,7,100,111,150,179,85
20191,D,발달상권,3120033,을지로4가역,2111,1158,953,4,387,582,547,365,226,2,135,286,354,212,169,2,252,296,193,153,57
20191,A,골목상권,3110047,다산성곽길,210,81,129,0,37,51,58,37,27,0,6,23,27,14,11,0,31,28,31,23,16
20191,R,전통시장,3130051,동화동 골목형상점가,714,388,326,1,117,159,194,151,92,0,52,82,109,84,61,1,65,77,85,67,31
20191,A,골목상권,3110041,남산케이블카,1211,376,835,2,150,185,249,342,283,1,51,90,92,62,80,1,99,95,157,280,203
20191,D,발달상권,3120027,명동역(명동재미로),26581,12306,14275,68,4549,9741,7832,4026,365,25,1417,4295,3716,2610,243,43,3132,5446,4116,1416,122
20191,A,골목상권,3110038,경향신문사,6281,4788,1493,16,987,1573,2011,1555,139,3,419,1106,1697,1447,116,13,568,467,314,108,23
20191,R,전통시장,3130049,신당 미래유산 먹거리 골목형상점가,126,54,72,0,10,22,35,30,29,0,2,7,17,11,17,0,8,15,18,19,12
20191,R,전통시장,3130047,테크노상가(엘리시움),774,419,355,2,186,287,157,87,55,1,94,160,89,46,29,1,92,127,68,41,26
20191,A,골목상권,3110050,약수역 7번,280,105,175,0,75,77,51,40,37,0,25,30,19,13,18,0,50,47,32,27,19
20191,A,골목상권,3110043,충무초등학교,2083,920,1163,19,473,606,520,324,141,10,143,255,219,192,101,9,330,351,301,132,40
20191,R,전통시장,3130024,남대문시장(자유상가),3018,1582,1436,2,290,636,747,694,649,0,107,326,365,368,416,2,183,310,382,326,233
20191,A,골목상권,3110090,한국폴리텍대학서울정수캠퍼스,566,275,291,4,252,183,62,33,32,0,104,99,30,20,22,4,148,84,32,13,10
20191,R,전통시장,3130062,보광시장,87,38,49,0,11,22,29,17,8,0,3,9,14,6,6,0,8,13,15,11,2
20191,A,골목상권,3110093,우사단길,2106,1061,1045,6,348,875,540,202,135,2,107,405,356,132,59,4,241,470,184,70,76
20191,A,골목상권,3110089,서빙고동주민센터,484,285,199,0,55,122,132,92,83,0,22,61,61,69,72,0,33,61,71,23,11
20191,A,골목상권,3110081,해방촌 남동측,270,166,104,0,81,98,52,25,14,0,48,62,32,13,11,0,33,36,20,12,3
20191,D,발달상권,3120040,용산전자상가(용산역),11985,8847,3138,120,2023,4186,3519,1460,677,89,1355,3187,2654,1067,495,31,668,999,865,393,182
20191,A,골목상권,3110071,한강미주맨션아파트,251,90,161,0,61,60,44,39,47,0,15,16,17,18,24,0,46,44,27,21,23
20191,A,골목상권,3110086,이태원역 북측,318,163,155,0,40,50,43,38,147,0,16,25,20,13,89,0,24,25,23,25,58
20191,R,전통시장,3130057,만리시장,37,28,9,0,0,6,6,16,9,0,0,4,4,11,9,0,0,2,2,5,0
20191,A,골목상권,3110076,삼각지역 14번,569,195,374,1,51,157,174,156,30,1,10,57,76,47,4,0,41,100,98,109,26
20191,D,발달상권,3120047,한남오거리,3055,1754,1301,11,620,921,676,502,325,6,251,549,417,314,217,5,369,372,259,188,108
20191,A,골목상권,3110588,한겨레신문사,700,435,265,0,57,171,239,212,21,0,14,70,155,181,15,0,43,101,84,31,6
20191,R,전통시장,3130059,후암시장,175,63,112,1,27,41,45,40,21,1,8,17,15,11,11,0,19,24,30,29,10
20191,A,골목상권,3110108,성동구립금호도서관,36,9,27,0,8,9,12,6,1,0,1,3,4,1,0,0,7,6,8,5,1
20191,R,전통시장,3130063,신금호역 골목형상점가,105,56,49,1,13,25,26,25,15,1,2,12,15,15,11,0,11,13,11,10,4
20191,A,골목상권,3110103,옥수터널,49,34,15,1,10,15,7,11,5,1,6,11,6,7,3,0,4,4,1,4,2
20191,A,골목상권,3110119,마장지하차도,238,170,68,0,38,57,63,54,26,0,24,42,41,42,21,0,14,15,22,12,5
20191,A,골목상권,3110114,왕십리파출소,188,116,72,0,16,40,55,59,18,0,10,25,42,28,11,0,6,15,13,31,7
20191,A,골목상권,3110113,응봉산,70,35,35,1,15,13,15,19,7,1,6,8,5,9,6,0,9,5,10,10,1
20191,D,발달상권,3120056,구의역,3480,1930,1550,13,477,691,841,642,816,2,162,341,480,351,594,11,315,350,361,291,222
20191,A,골목상권,3110174,아차산역 1번,324,160,164,0,31,53,103,89,48,0,11,29,46,48,26,0,20,24,57,41,22
20191,A,골목상권,3110147,능동우편취급국,753,371,382,0,165,217,195,126,50,0,48,107,125,65,26,0,117,110,70,61,24
20191,R,전통시장,3130081,자양골목전통시장(자양골목시장),75,43,32,0,8,18,15,20,14,0,5,13,8,10,7,0,3,5,7,10,7
20191,A,골목상권,3110153,중곡1동주민센터,101,43,58,1,10,12,25,39,14,0,1,2,15,17,8,1,9,10,10,22,6
20191,A,골목상권,3110142,화양사거리,396,194,202,1,78,85,64,88,80,1,45,44,33,32,39,0,33,41,31,56,41
20191,R,전통시장,3130096,동부시장,40,20,20,0,1,7,7,11,14,0,0,1,4,3,12,0,1,6,3,8,2
20191,A,골목상권,3110225,촬영소사거리,623,383,240,0,88,111,125,151,148,0,55,74,80,89,85,0,33,37,45,62,63
20191,A,골목상권,3110185,용두초등학교,193,119,74,0,18,45,58,45,27,0,5,31,39,24,20,0,13,14,19,21,7
20191,A,골목상권,3110230,장안현대홈타운1차아파트,335,175,160,0,34,76,96,75,54,0,10,43,57,40,25,0,24,33,39,35,29
20191,A,골목상권,3110208,시조사삼거리,206,145,61,1,11,42,62,72,18,1,2,26,46,54,16,0,9,16,16,18,2
20191,D,발달상권,3120065,회기역,977,554,423,6,135,194,212,195,235,3,67,113,109,92,170,3,68,81,103,103,65
20191,R,전통시장,3130112,사가정시장,254,88,166,0,47,61,63,56,27,0,9,19,23,19,18,0,38,42,40,37,9
20191,A,골목상권,3110259,사가정역 1번,280,163,117,0,22,67,80,77,34,0,8,37,47,48,23,0,14,30,33,29,11
20191,D,발달상권,3120068,사가정역,451,171,280,6,118,89,95,85,58,0,29,32,49,27,34,6,89,57,46,58,24
20191,A,골목상권,3110261,사가정역 4번,215,92,123,1,25,36,63,62,28,0,11,14,26,25,16,1,14,22,37,37,12
20191,R,전통시장,3130105,장미제일시장(중화동제일시장),45,11,34,0,12,9,5,16,3,0,2,4,0,5,0,0,10,5,5,11,3
20191,A,골목상권,3110241,먹골역 5번,772,378,394,1,161,175,175,175,85,0,59,87,90,91,51,1,102,88,85,84,34
20191,A,골목상권,3110257,상봉역 7번,490,418,72,0,18,15,52,206,199,0,7,5,37,183,186,0,11,10,15,23,13
20191,A,골목상권,3110267,망우역 2번,272,101,171,0,36,44,68,55,69,0,4,12,32,22,31,0,32,32,36,33,38
20191,A,골목상권,3110233,중랑역 1번,173,96,77,0,30,39,38,45,21,0,20,22,17,23,14,0,10,17,21,22,7
20191,A,골목상권,3110310,길음역 10번,381,77,304,0,12,39,102,149,79,0,3,16,18,17,23,0,9,23,84,132,56
20191,A,골목상권,3110300,삼선동주민센터,3382,1853,1529,8,350,857,896,981,290,5,127,362,477,695,187,3,223,495,419,286,103
20191,A,골목상권,3110303,성신여대입구역 1번,386,157,229,1,40,61,79,98,107,1,16,32,35,34,39,0,24,29,44,64,68
20191,D,발달상권,3120071,성북구청,777,311,466,3,117,173,182,177,125,1,36,81,87,63,43,2,81,92,95,114,82
20191,A,골목상권,3110331,돌곶이역 8번,465,190,275,4,62,147,118,85,49,1,14,62,48,36,29,3,48,85,70,49,20
20191,R,전통시장,3130126,새석관시장,55,35,20,1,2,9,21,10,12,0,0,8,12,7,8,1,2,1,9,3,4
20191,A,골목상권,3110281,길상사,182,96,86,1,32,40,34,45,30,0,14,17,19,23,23,1,18,23,15,22,7
20191,D,발달상권,3120075,월곡역,904,449,455,3,125,220,220,191,145,1,46,116,138,83,65,2,79,104,82,108,80
20191,A,골목상권,3110330,돌곶이역 1번,310,162,148,0,40,39,103,100,28,0,24,24,57,39,18,0,16,15,46,61,10
20191,A,골목상권,3110379,KT&G 북부지사,37,17,20,0,3,9,15,9,1,0,1,3,9,3,1,0,2,6,6,6,0
20191,D,발달상권,3120078,미아사거리역,1146,499,647,12,273,302,253,191,115,5,111,156,104,66,57,7,162,146,149,125,58
20191,A,골목상권,3110361,삼양사거리역 1번,268,111,157,4,38,51,49,68,58,4,18,23,21,23,22,0,20,28,28,45,36
20191,A,골목상권,3110345,솔밭공원역 2번,191,71,120,0,23,42,60,48,18,0,4,17,26,10,14,0,19,25,34,38,4
20191,A,골목상권,3110407,도봉역 2번,751,444,307,1,66,123,170,222,169,1,29,68,99,135,112,0,37,55,71,87,57
20191,A,골목상권,3110402,도봉구 정병원,629,273,356,2,66,74,134,188,165,1,36,42,67,65,62,1,30,32,67,123,103
20191,A,골목상권,3110390,방학초등학교,449,202,247,2,35,62,115,94,141,2,14,28,51,34,73,0,21,34,64,60,68
20191,A,골목상권,3110391,샘말어린이공원,210,116,94,0,23,45,66,41,35,0,17,30,41,14,14,0,6,15,25,27,21
20191,A,골목상권,3110393,국민은행방학지점,142,44,98,0,19,27,43,38,15,0,2,8,16,12,6,0,17,19,27,26,9
20191,R,전통시장,3130150,창동골목시장,105,36,69,0,15,25,23,26,16,0,3,5,7,12,9,0,12,20,16,14,7
20191,A,골목상권,3110442,화랑대철도공원,154,62,92,2,14,26,23,65,24,2,11,18,8,17,6,0,3,8,15,48,18
20191,A,골목상권,3110426,상계2동주민센터,587,236,351,0,75,123,131,164,94,0,24,57,53,56,46,0,51,66,78,108,48
20191,A,골목상권,3110417,월계역 3번,50,29,21,0,12,10,12,12,4,0,6,7,6,7,3,0,6,3,6,5,1
20191,A,골목상권,3110462,갈현건영아파트,205,91,114,0,20,42,54,59,30,0,9,19,23,26,14,0,11,23,31,33,16
20191,D,발달상권,3120088,구산역,1006,374,632,4,159,207,260,231,145,3,43,93,98,70,67,1,116,114,162,161,78
20191,A,골목상권,3110486,은평구청,679,313,366,0,71,131,199,174,104,0,31,54,91,80,57,0,40,77,108,94,47
20191,R,전통시장,3130169,대조시장,284,100,184,0,37,62,68,69,48,0,12,23,23,20,22,0,25,39,45,49,26
20191,A,골목상권,3110473,구산역 1번,398,183,215,2,36,69,113,99,79,0,11,28,59,42,43,2,25,41,54,57,36
20191,A,골목상권,3110472,연신내역 4번,453,212,241,1,45,92,94,109,112,1,19,47,40,52,53,0,26,45,54,57,59
20191,R,전통시장,3130171,불광먹자골목 골목형상점가,560,189,371,1,57,104,147,134,117,1,15,40,57,36,40,0,42,64,90,98,77
20191,A,골목상권,3110455,역촌노인복지관,462,187,275,2,59,87,114,138,62,1,21,44,50,40,31,1,38,43,64,98,31
20191,A,골목상권,3110446,내를건너서숲으로도서관,205,119,86,0,16,20,53,64,52,0,3,6,27,39,44,0,13,14,26,25,8
20191,A,골목상권,3110444,수색성당,378,338,40,0,10,30,52,108,178,0,4,19,41,99,175,0,6,11,11,9,3
20191,R,전통시장,3130162,증산골목시장,43,21,22,0,1,5,9,14,14,0,0,3,4,7,7,0,1,2,5,7,7
20191,A,골목상권,3110493,북가좌초등학교,218,158,60,0,25,52,53,58,30,0,8,38,42,43,27,0,17,14,11,15,3
20191,A,골목상권,3110509,연희대우아파트앞,1150,470,680,3,153,300,353,239,102,1,58,138,132,77,64,2,95,162,221,162,38
20191,R,전통시장,3130174,연희사러가,2,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0
20191,A,골목상권,3110516,정원여중,136,27,109,0,13,26,31,53,13,0,2,9,5,7,4,0,11,17,26,46,9
20191,A,골목상권,3110522,홍제역 3번,84,25,59,0,22,28,19,10,5,0,3,9,6,4,3,0,19,19,13,6,2
20191,A,골목상권,3110586,서울서부지방법원,3558,1524,2034,19,803,867,802,552,515,5,298,407,330,250,234,14,505,460,472,302,281
20191,A,골목상권,3110587,공덕동주민센터,478,235,243,0,82,104,119,91,82,0,25,64,74,39,33,0,57,40,45,52,49
20191,A,골목상권,3110578,대흥역 2번,4277,3041,1236,6,531,897,1032,1018,793,0,390,714,801,603,533,6,141,183,231,415,260
20191,A,골목상권,3110572,서강대역 1번,991,439,552,1,205,225,247,203,110,0,61,103,119,90,66,1,144,122,128,113,44
20191,A,골목상권,3110575,대흥동주민센터,381,141,240,0,71,87,40,95,88,0,28,55,20,20,18,0,43,32,20,75,70
20191,D,발달상권,3120098,DMC(디지털미디어시티),24476,14813,9663,25,5096,9358,6983,2500,514,10,1900,5553,5153,1858,339,15,3196,3805,1830,642,175
20191,A,골목상권,3110565,홍익대,397,215,182,0,92,102,69,65,69,0,31,66,43,43,32,0,61,36,26,22,37
20191,R,전통시장,3130191,홍대 걷고싶은 거리,928,511,417,18,283,219,195,131,82,6,155,130,117,63,40,12,128,89,78,68,42
20191,A,골목상권,3110560,마포FM,480,266,214,0,132,135,114,67,32,0,53,76,75,39,23,0,79,59,39,28,9
20191,A,골목상권,3110552,성미산체육관,940,558,382,1,154,248,252,189,96,0,66,152,167,116,57,1,88,96,85,73,39
20191,R,전통시장,3130198,아현시장,228,56,172,0,42,99,62,14,11,0,5,11,28,8,4,0,37,88,34,6,7
20191,R,전통시장,3130188,합정시장,24,10,14,0,0,2,11,7,4,0,0,1,4,3,2,0,0,1,7,4,2
20191,R,전통시장,3130210,목2동시장,263,94,169,0,30,66,79,57,31,0,9,26,26,21,12,0,21,40,53,36,19
20191,R,전통시장,3130203,서서울 골목형상점가,124,47,77,0,6,23,28,30,37,0,2,7,8,9,21,0,4,16,20,21,16
20191,D,발달상권,3120108,신정네거리역,1928,987,941,4,220,415,472,467,350,1,95,205,230,252,204,3,125,210,242,215,146
20191,R,전통시장,3130205,신곡종합시장(신월6동 골목시장),331,176,155,1,52,70,89,75,44,1,20,42,50,31,32,0,32,28,39,44,12
20191,A,골목상권,3110602,신월시영아파트중문,868,662,206,0,23,64,149,339,293,0,9,42,81,263,267,0,14,22,68,76,26
20191,A,골목상권,3110627,신정롯데캐슬아파트,453,232,221,0,58,79,135,105,76,0,24,36,74,50,48,0,34,43,61,55,28
20191,R,전통시장,3130211,신정2동 골목시장(오목교중앙시장),35,18,17,0,2,3,4,12,14,0,2,2,3,6,5,0,0,1,1,6,9
20191,A,골목상권,3110616,양목초등학교,120,84,36,0,6,14,30,23,47,0,1,7,22,15,39,0,5,7,8,8,8
20191,A,골목상권,3110634,송정역 3번,921,563,358,2,98,210,253,235,123,0,41,129,167,145,81,2,57,81,86,90,42
20191,A,골목상권,3110637,송정역 2번,563,374,189,1,54,104,137,137,130,0,26,54,92,102,100,1,28,50,45,35,30
20191,D,발달상권,3120122,강서구청,3139,1723,1416,9,383,674,848,758,467,6,163,351,495,427,281,3,220,323,353,331,186
20191,A,골목상권,3110675,화곡4동주민센터,180,96,84,0,33,48,33,39,27,0,12,24,21,21,18,0,21,24,12,18,9
20191,R,전통시장,3130214,송화벽화시장(송화골목시장),320,123,197,3,77,75,73,59,33,0,16,32,32,21,22,3,61,43,41,38,11
20191,D,발달상권,3120117,강서농산물도매시장,1823,1201,622,4,118,340,566,520,275,1,75,251,370,317,187,3,43,89,196,203,88
20191,A,골목상권,3110641,공항고등학교,469,281,188,1,67,121,134,110,36,1,35,76,85,65,19,0,32,45,49,45,17
20191,R,전통시장,3130213,방신전통시장,467,244,223,0,37,64,113,130,123,0,24,45,68,47,60,0,13,19,45,83,63
20191,R,전통시장,3130212,공항시장,63,37,26,0,5,8,20,15,15,0,2,6,10,9,10,0,3,2,10,6,5
20191,A,골목상권,3110631,방화초등학교,325,162,163,0,34,54,77,92,68,0,19,29,30,52,32,0,15,25,47,40,36
20191,A,골목상권,3110642,정곡초등학교,167,151,16,0,4,8,35,68,52,0,2,6,31,63,49,0,2,2,4,5,3
20191,A,골목상권,3110678,염창무학아파트,234,148,86,0,23,59,58,65,29,0,12,39,33,48,16,0,11,20,25,17,13
20191,D,발달상권,3120126,디지털단지오거리,133,88,45,0,12,24,41,37,19,0,4,20,29,21,14,0,8,4,12,16,5
20191,R,전통시장,3130230,가리봉시장,19,13,6,0,0,7,1,6,5,0,0,6,0,3,4,0,0,1,1,3,1
20191,A,골목상권,3110703,개봉역,615,328,287,3,97,122,164,146,83,3,49,64,90,72,50,0,48,58,74,74,33
20191,A,골목상권,3110692,큰굴다리,183,115,68,0,20,26,42,64,31,0,11,22,22,38,22,0,9,4,20,26,9
20191,A,골목상권,3110696,오류동역 1번,131,65,66,0,20,22,34,34,21,0,1,15,13,20,16,0,19,7,21,14,5
20191,A,골목상권,3110702,개봉초등학교,3521,2132,1389,1,25,56,130,394,2915,0,12,31,65,198,1826,1,13,25,65,196,1089
20191,A,골목상권,3110705,고산초등학교,495,133,362,0,115,103,106,122,49,0,19,34,39,26,15,0,96,69,67,96,34
20191,A,골목상권,3110701,고척동성당,393,228,165,0,59,87,101,97,49,0,32,63,47,58,28,0,27,24,54,39,21
20191,A,골목상권,3110714,구로4동주민센터,399,149,250,0,62,70,96,101,70,0,13,20,30,38,48,0,49,50,66,63,22
20191,A,골목상권,3110740,금천해태공원,1418,390,1028,0,142,129,190,261,696,0,31,47,71,58,183,0,111,82,119,203,513
20191,A,골목상권,3110738,문성초등학교,283,130,153,0,23,40,86,101,33,0,12,15,37,44,22,0,11,25,49,57,11
20191,A,골목상권,3110742,KT금천빌딩(금천구시설관리공단),595,349,246,0,68,125,158,161,83,0,33,90,112,74,40,0,35,35,46,87,43
20191,A,골목상권,3110748,백산초등학교,208,114,94,1,32,42,58,45,30,0,14,24,31,27,18,1,18,18,27,18,12
20191,R,전통시장,3130235,대명여울빛거리시장(대명시장),730,259,471,3,153,126,155,179,114,3,46,53,63,51,43,0,107,73,92,128,71
20191,A,골목상권,3110734,금천파출소,112,61,51,0,5,15,18,43,31,0,4,10,11,19,17,0,1,5,7,24,14
20191,R,전통시장,3130246,영등포청과시장(조광시장),685,384,301,6,99,145,191,156,88,3,51,88,113,75,54,3,48,57,78,81,34
20191,A,골목상권,3110764,문래역 3번,1194,475,719,0,71,93,125,256,649,0,29,49,62,100,235,0,42,44,63,156,414
20191,A,골목상권,3110775,대동초등학교,58,26,32,0,0,9,19,16,14,0,0,4,4,8,10,0,0,5,15,8,4
20191,A,골목상권,3110759,문래예술촌(문래창작촌),5489,3621,1868,25,973,1413,1372,1129,577,9,486,938,936,795,457,16,487,475,436,334,120
20191,A,골목상권,3110817,대방역 4번,191,117,74,0,88,24,22,22,35,0,44,20,18,13,22,0,44,4,4,9,13
20191,A,골목상권,3110795,도림초등학교,176,72,104,0,17,30,42,52,35,0,3,9,13,23,24,0,14,21,29,29,11
20191,A,골목상권,3110805,신길새마을금고신길4동지점,110,54,56,0,16,15,21,29,29,0,9,10,13,11,11,0,7,5,8,18,18
20191,A,골목상권,3110802,신길동홍어거리,454,226,228,0,58,151,129,94,22,0,13,75,67,56,15,0,45,76,62,38,7
20191,A,골목상권,3110791,신풍역 3번,39,24,15,0,1,12,3,15,8,0,1,6,2,8,7,0,0,6,1,7,1
20191,A,골목상권,3110798,신풍역 2번,76,40,36,0,7,7,16,30,16,0,6,4,8,14,8,0,1,3,8,16,8
